MeterID,MeterGeoLocation,Timestamp,MeterUp,MeterDown,MeterMake,MeterModel,Latitude,Longitude
MTR027,"Sector 9, Dallas",2024-11-29 16:00:00,1675,672,MakeC,ModelY,32.77531301860388,-96.76863054357386
MTR079,"Sector 6, Dallas",2024-11-06 10:06:00,1040,555,MakeA,ModelX,32.82327553255191,-96.81372466562358
MTR057,"Sector 10, Dallas",2024-11-20 17:26:00,1481,592,MakeC,ModelX,32.74219895717788,-96.78700229781687
MTR070,"Sector 11, Dallas",2024-11-11 11:39:00,1537,510,MakeC,ModelX,32.80579447825296,-96.84638365098327
MTR065,"Sector 14, Dallas",2024-11-21 18:33:00,1630,553,MakeA,ModelX,32.79625366405205,-96.75993323099512
MTR015,"Sector 9, Dallas",2024-11-03 08:43:00,2000,582,MakeC,ModelY,32.77880459089424,-96.8092033038808
MTR099,"Sector 16, Dallas",2024-11-19 07:10:00,1837,550,MakeB,ModelX,32.81110832991379,-96.82458263111464
MTR041,"Sector 15, Dallas",2024-11-23 21:41:00,1968,712,MakeC,ModelX,32.8130466527574,-96.78566019738734
MTR071,"Sector 11, Dallas",2024-11-23 15:45:00,1919,638,MakeB,ModelZ,32.747875901269005,-96.74973582985187
MTR084,"Sector 10, Dallas",2024-11-27 00:26:00,1517,554,MakeC,ModelY,32.80313733903922,-96.7871118060612
MTR044,"Sector 3, Dallas",2024-11-07 04:19:00,1212,504,MakeB,ModelX,32.78549572516144,-96.82497625964332
MTR013,"Sector 6, Dallas",2024-11-09 11:49:00,1155,647,MakeC,ModelY,32.77683190752536,-96.80087128045238
MTR065,"Sector 14, Dallas",2024-11-05 10:26:00,1386,621,MakeC,ModelY,32.79408649964943,-96.79683846786611
MTR066,"Sector 1, Dallas",2024-11-21 15:58:00,1789,719,MakeB,ModelY,32.76172469759025,-96.7720463194572
MTR078,"Sector 7, Dallas",2024-11-16 23:12:00,1314,602,MakeA,ModelZ,32.80401331046659,-96.8383908996772
MTR055,"Sector 20, Dallas",2024-11-23 19:05:00,1311,676,MakeC,ModelZ,32.80157025510479,-96.83724395026192
MTR081,"Sector 5, Dallas",2024-11-15 05:59:00,1842,549,MakeC,ModelY,32.802168381488684,-96.7852105743586
MTR068,"Sector 4, Dallas",2024-11-28 10:54:00,1397,500,MakeB,ModelZ,32.76066865067349,-96.75445213569782
MTR052,"Sector 10, Dallas",2024-11-23 20:50:00,1929,621,MakeA,ModelX,32.81387211980398,-96.837787510215
MTR057,"Sector 11, Dallas",2024-11-28 18:55:00,1652,606,MakeB,ModelX,32.753699997829116,-96.7985878895728
MTR011,"Sector 13, Dallas",2024-11-28 02:41:00,1228,680,MakeB,ModelX,32.76145794267741,-96.77313628709713
MTR084,"Sector 1, Dallas",2024-11-01 09:01:00,1015,734,MakeA,ModelZ,32.756345152666135,-96.7792295120955
MTR010,"Sector 5, Dallas",2024-11-11 05:30:00,1317,529,MakeC,ModelY,32.796268447493645,-96.75121462183014
MTR065,"Sector 19, Dallas",2024-11-17 09:02:00,1852,697,MakeC,ModelZ,32.76436598318814,-96.80773534110283
MTR090,"Sector 18, Dallas",2024-11-03 02:45:00,1258,518,MakeA,ModelX,32.74939025736968,-96.75732018958638
MTR025,"Sector 14, Dallas",2024-11-23 06:53:00,1067,508,MakeC,ModelZ,32.796435693746965,-96.82694490559714
MTR059,"Sector 16, Dallas",2024-11-01 14:45:00,1745,537,MakeB,ModelX,32.75164254135782,-96.81048225367103
MTR057,"Sector 12, Dallas",2024-11-25 09:13:00,1706,742,MakeA,ModelZ,32.811587023723895,-96.80906711370186
MTR031,"Sector 3, Dallas",2024-11-02 15:57:00,1518,609,MakeA,ModelZ,32.729591026875596,-96.77245837154236
MTR075,"Sector 18, Dallas",2024-11-05 17:58:00,1496,689,MakeB,ModelY,32.773211895343486,-96.84471931435657
MTR046,"Sector 16, Dallas",2024-11-23 12:36:00,1294,735,MakeC,ModelX,32.78271949496664,-96.80416435878615
MTR083,"Sector 11, Dallas",2024-11-24 04:22:00,1215,686,MakeB,ModelY,32.77864404786533,-96.80523671934061
MTR005,"Sector 16, Dallas",2024-11-06 03:25:00,1759,691,MakeA,ModelX,32.73492265624771,-96.8386824960412
MTR096,"Sector 4, Dallas",2024-11-14 03:33:00,1037,781,MakeA,ModelZ,32.729142276704025,-96.83432881776938
MTR027,"Sector 8, Dallas",2024-11-15 20:13:00,1557,578,MakeA,ModelZ,32.73198322458396,-96.81758456181565
MTR072,"Sector 12, Dallas",2024-11-09 13:39:00,1827,712,MakeA,ModelZ,32.73853575396531,-96.76931259834919
MTR031,"Sector 5, Dallas",2024-11-16 15:19:00,1393,736,MakeA,ModelZ,32.79947882864443,-96.78419673143388
MTR082,"Sector 12, Dallas",2024-11-09 22:13:00,1719,765,MakeC,ModelX,32.74215578467728,-96.82589338847124
MTR060,"Sector 2, Dallas",2024-11-20 08:30:00,1163,774,MakeB,ModelX,32.756909377560525,-96.7471501899661
MTR080,"Sector 4, Dallas",2024-11-11 17:26:00,1579,754,MakeB,ModelZ,32.79808829778041,-96.80266582305498
MTR039,"Sector 11, Dallas",2024-11-08 12:59:00,1695,634,MakeC,ModelZ,32.761801943680744,-96.83144550876195
MTR078,"Sector 10, Dallas",2024-11-18 17:58:00,1802,582,MakeA,ModelZ,32.777585316140524,-96.79533438625555
MTR028,"Sector 2, Dallas",2024-11-10 09:50:00,1776,787,MakeB,ModelY,32.790084455356286,-96.82887081733801
MTR038,"Sector 2, Dallas",2024-11-03 09:38:00,1197,686,MakeB,ModelZ,32.777847699968824,-96.83059532714387
MTR090,"Sector 20, Dallas",2024-11-16 05:14:00,1205,586,MakeA,ModelY,32.80552304774206,-96.75898164899836
MTR050,"Sector 20, Dallas",2024-11-02 08:05:00,1556,619,MakeA,ModelY,32.758564006574986,-96.81972310627556
MTR087,"Sector 6, Dallas",2024-11-28 01:03:00,1562,600,MakeB,ModelZ,32.768244126617795,-96.84482989859211
MTR012,"Sector 8, Dallas",2024-11-12 15:34:00,1658,541,MakeC,ModelX,32.79146924478277,-96.7807679271802
MTR037,"Sector 2, Dallas",2024-11-09 07:46:00,1764,581,MakeA,ModelY,32.77055854221153,-96.79149031525752
MTR067,"Sector 3, Dallas",2024-11-15 13:14:00,1775,767,MakeA,ModelX,32.73133929406276,-96.80537632516995
MTR050,"Sector 3, Dallas",2024-11-30 11:39:00,1686,757,MakeA,ModelZ,32.745003801710055,-96.76866035457589
MTR072,"Sector 5, Dallas",2024-11-06 04:23:00,1393,718,MakeC,ModelZ,32.73836020677592,-96.75095516264628
MTR005,"Sector 11, Dallas",2024-11-28 18:27:00,1297,557,MakeA,ModelX,32.733188023201684,-96.83386621918457
MTR063,"Sector 5, Dallas",2024-11-07 00:48:00,1296,624,MakeC,ModelX,32.82292349392078,-96.79639739811006
MTR080,"Sector 12, Dallas",2024-11-05 01:50:00,1285,560,MakeA,ModelX,32.78088751155151,-96.75986486046364
MTR037,"Sector 2, Dallas",2024-11-10 02:52:00,1637,718,MakeB,ModelZ,32.74858738125556,-96.79817882046335
MTR096,"Sector 9, Dallas",2024-11-27 17:53:00,1620,735,MakeA,ModelX,32.74920206107465,-96.79373272123055
MTR091,"Sector 6, Dallas",2024-11-11 23:22:00,1087,544,MakeA,ModelY,32.74072677720962,-96.75654413968418
MTR064,"Sector 17, Dallas",2024-11-09 05:52:00,1651,722,MakeB,ModelZ,32.75227949815933,-96.75943399224994
MTR093,"Sector 12, Dallas",2024-11-17 02:01:00,1093,591,MakeA,ModelX,32.757041484320865,-96.826596376905
MTR067,"Sector 9, Dallas",2024-11-09 02:07:00,1061,726,MakeB,ModelY,32.79111749479673,-96.84339895525903
MTR049,"Sector 1, Dallas",2024-11-09 14:33:00,1908,548,MakeB,ModelX,32.756763220805134,-96.8304704083155
MTR013,"Sector 8, Dallas",2024-11-24 04:56:00,1725,647,MakeA,ModelX,32.760374011798746,-96.81768189267481
MTR081,"Sector 7, Dallas",2024-11-27 16:54:00,1508,580,MakeA,ModelZ,32.74622123515015,-96.77273316368316
MTR037,"Sector 11, Dallas",2024-11-17 19:21:00,1700,500,MakeC,ModelY,32.75645678414146,-96.83880128316386
MTR020,"Sector 20, Dallas",2024-11-04 10:29:00,1779,547,MakeA,ModelY,32.81173455915788,-96.79112574042838
MTR005,"Sector 3, Dallas",2024-11-30 03:54:00,1131,534,MakeC,ModelY,32.73045243254621,-96.82409727643373
MTR083,"Sector 4, Dallas",2024-11-08 11:36:00,1228,688,MakeA,ModelZ,32.768173803932385,-96.74750668312647
MTR036,"Sector 6, Dallas",2024-11-14 22:57:00,1880,712,MakeC,ModelZ,32.742295497295686,-96.79806236171149
MTR046,"Sector 11, Dallas",2024-11-30 05:03:00,1660,578,MakeA,ModelZ,32.80247007359375,-96.80547252786167
MTR030,"Sector 1, Dallas",2024-11-14 12:47:00,1646,735,MakeC,ModelX,32.73828332109345,-96.83613116957105
MTR059,"Sector 13, Dallas",2024-11-08 00:47:00,1791,712,MakeB,ModelZ,32.75655759571367,-96.8070655315275
MTR075,"Sector 8, Dallas",2024-11-20 19:55:00,1932,578,MakeB,ModelY,32.81337420978738,-96.74832568574554
MTR074,"Sector 11, Dallas",2024-11-28 19:57:00,1097,547,MakeB,ModelY,32.76748851145584,-96.7707044844158
MTR064,"Sector 1, Dallas",2024-11-28 13:06:00,1268,748,MakeC,ModelZ,32.73701142164618,-96.80236528079936
MTR035,"Sector 14, Dallas",2024-11-28 05:19:00,1500,629,MakeC,ModelZ,32.75857103347596,-96.81224852323788
MTR043,"Sector 20, Dallas",2024-11-09 15:43:00,1604,751,MakeA,ModelX,32.77663981337284,-96.78957521319079
MTR033,"Sector 20, Dallas",2024-11-14 21:54:00,1237,605,MakeC,ModelY,32.80966622486805,-96.79486618148171
MTR049,"Sector 3, Dallas",2024-11-20 09:54:00,1486,644,MakeB,ModelY,32.78549766806174,-96.84034860805016
MTR022,"Sector 8, Dallas",2024-11-02 15:57:00,1369,587,MakeA,ModelY,32.77145135553705,-96.82956156231516
MTR073,"Sector 12, Dallas",2024-11-13 11:17:00,1107,603,MakeC,ModelZ,32.78964248392421,-96.76882919326206
MTR072,"Sector 4, Dallas",2024-11-10 07:11:00,1872,666,MakeA,ModelY,32.76414581231298,-96.80127146599138
MTR064,"Sector 8, Dallas",2024-11-09 09:47:00,1680,665,MakeB,ModelX,32.822703634575575,-96.81206208364011
MTR092,"Sector 6, Dallas",2024-11-24 06:32:00,1633,520,MakeB,ModelZ,32.78465861205001,-96.8335664451374
MTR004,"Sector 13, Dallas",2024-11-07 18:04:00,1958,539,MakeA,ModelX,32.790583670705885,-96.76040713501422
MTR020,"Sector 17, Dallas",2024-11-29 20:10:00,1485,774,MakeA,ModelY,32.79041914079332,-96.77188542015638
MTR038,"Sector 3, Dallas",2024-11-21 05:33:00,1144,654,MakeA,ModelY,32.757229085200244,-96.74991772572709
MTR053,"Sector 19, Dallas",2024-11-28 22:00:00,1380,539,MakeA,ModelZ,32.7845250313749,-96.80619703024553
MTR072,"Sector 8, Dallas",2024-11-19 08:51:00,1805,744,MakeB,ModelZ,32.8041112590746,-96.83611707302175
MTR032,"Sector 4, Dallas",2024-11-24 13:57:00,1361,775,MakeB,ModelX,32.76734129272885,-96.7924698601628
MTR029,"Sector 5, Dallas",2024-11-01 00:20:00,1918,619,MakeA,ModelY,32.73046762010199,-96.76125608058794
MTR098,"Sector 1, Dallas",2024-11-23 01:53:00,1290,514,MakeB,ModelY,32.7598197945303,-96.79473129120197
MTR017,"Sector 15, Dallas",2024-11-14 10:07:00,1797,546,MakeA,ModelX,32.81289929686654,-96.83512510504995
MTR034,"Sector 2, Dallas",2024-11-18 07:58:00,1040,568,MakeC,ModelY,32.80717527671641,-96.79988917367545
MTR090,"Sector 14, Dallas",2024-11-20 20:47:00,1073,574,MakeB,ModelZ,32.79842534642727,-96.77228445602738
MTR021,"Sector 6, Dallas",2024-11-20 15:51:00,1202,504,MakeC,ModelY,32.72970440034415,-96.78489944467489
MTR060,"Sector 16, Dallas",2024-11-09 09:02:00,1578,726,MakeB,ModelY,32.822824002573824,-96.77000359656752
MTR069,"Sector 16, Dallas",2024-11-20 05:41:00,1181,619,MakeA,ModelY,32.7930421628702,-96.77529822716114
MTR015,"Sector 11, Dallas",2024-11-27 02:05:00,1449,652,MakeC,ModelZ,32.75415287752597,-96.79127159326623
MTR011,"Sector 9, Dallas",2024-11-30 16:40:00,1552,687,MakeB,ModelZ,32.8065578550491,-96.80785332298029
MTR061,"Sector 13, Dallas",2024-11-02 11:48:00,1681,625,MakeB,ModelY,32.809699791511136,-96.83538011715305
MTR014,"Sector 3, Dallas",2024-11-16 09:38:00,1422,671,MakeA,ModelX,32.81339767094955,-96.83368102470313
MTR048,"Sector 2, Dallas",2024-11-08 04:51:00,1654,505,MakeA,ModelZ,32.800871186272836,-96.77121387768426
MTR036,"Sector 4, Dallas",2024-11-17 12:17:00,1229,616,MakeA,ModelX,32.81166484010317,-96.76362806448205
MTR071,"Sector 13, Dallas",2024-11-27 09:15:00,1826,510,MakeC,ModelY,32.755856184552904,-96.81253751889027
MTR092,"Sector 2, Dallas",2024-11-29 14:59:00,1958,638,MakeB,ModelZ,32.778109193534505,-96.78646441670008
MTR095,"Sector 13, Dallas",2024-11-26 14:25:00,1562,523,MakeB,ModelX,32.737799037867546,-96.74924053829406
MTR070,"Sector 15, Dallas",2024-11-16 02:33:00,1531,624,MakeC,ModelZ,32.771224525792825,-96.78285046670234
MTR075,"Sector 3, Dallas",2024-11-02 19:24:00,1900,612,MakeB,ModelZ,32.80924864493522,-96.79637713243496
MTR097,"Sector 16, Dallas",2024-11-15 13:10:00,1015,796,MakeA,ModelZ,32.78815899413749,-96.82165930715917
MTR038,"Sector 2, Dallas",2024-11-27 15:02:00,1480,685,MakeB,ModelZ,32.75125846711205,-96.74919330714513
MTR052,"Sector 13, Dallas",2024-11-20 21:55:00,1422,667,MakeA,ModelX,32.763070740309466,-96.81758656709218
MTR024,"Sector 20, Dallas",2024-11-21 18:20:00,1041,506,MakeA,ModelY,32.73122856939576,-96.8038070904823
MTR052,"Sector 1, Dallas",2024-11-15 13:26:00,1584,685,MakeA,ModelZ,32.74651961581755,-96.74917721132907
MTR057,"Sector 16, Dallas",2024-11-25 05:20:00,1559,755,MakeA,ModelY,32.793127228952116,-96.79071157241961
MTR069,"Sector 17, Dallas",2024-11-27 19:17:00,1409,758,MakeC,ModelY,32.77555579118907,-96.81782739981665
MTR091,"Sector 2, Dallas",2024-11-27 17:42:00,1285,635,MakeA,ModelX,32.82127431334809,-96.77394210218115
MTR015,"Sector 16, Dallas",2024-11-19 07:52:00,1770,693,MakeC,ModelZ,32.73271356432728,-96.80828039399894
MTR036,"Sector 7, Dallas",2024-11-29 18:23:00,1329,534,MakeA,ModelY,32.77514956501893,-96.77777552523806
MTR033,"Sector 12, Dallas",2024-11-18 06:53:00,1727,775,MakeB,ModelZ,32.736057511017215,-96.82185304471336
MTR076,"Sector 4, Dallas",2024-11-09 08:52:00,1323,593,MakeC,ModelZ,32.76604411207628,-96.75466053750742
MTR076,"Sector 15, Dallas",2024-11-20 09:02:00,1363,681,MakeC,ModelX,32.821704923880304,-96.84098874076385
MTR084,"Sector 20, Dallas",2024-11-10 12:34:00,1481,624,MakeB,ModelZ,32.78204215273984,-96.80334385684634
MTR040,"Sector 7, Dallas",2024-11-27 10:23:00,1050,642,MakeA,ModelZ,32.762505494172395,-96.82356630629798
MTR054,"Sector 15, Dallas",2024-11-30 01:38:00,1450,592,MakeC,ModelY,32.80600435565783,-96.81118539209267
MTR036,"Sector 19, Dallas",2024-11-15 03:11:00,1616,610,MakeA,ModelY,32.75885461009562,-96.78875734985745
MTR060,"Sector 4, Dallas",2024-11-06 12:20:00,1695,735,MakeC,ModelZ,32.79026176212536,-96.78338842004929
MTR094,"Sector 19, Dallas",2024-11-29 21:04:00,1671,705,MakeB,ModelX,32.75285819400661,-96.82583347375544
MTR061,"Sector 10, Dallas",2024-11-03 19:24:00,1407,512,MakeC,ModelZ,32.7606742554001,-96.75517639028801
MTR022,"Sector 16, Dallas",2024-11-18 03:46:00,1838,776,MakeA,ModelZ,32.805296845344,-96.81610589530706
MTR083,"Sector 20, Dallas",2024-11-18 09:47:00,1016,554,MakeB,ModelX,32.789870487965125,-96.80013500181529
MTR060,"Sector 14, Dallas",2024-11-09 08:14:00,1531,594,MakeC,ModelY,32.81077638832779,-96.78935476992491
MTR049,"Sector 3, Dallas",2024-11-29 02:00:00,1040,512,MakeB,ModelX,32.73515796748274,-96.80708099965527
MTR055,"Sector 16, Dallas",2024-11-23 23:13:00,1983,571,MakeB,ModelY,32.790749958201395,-96.82909917954154
MTR021,"Sector 18, Dallas",2024-11-18 02:52:00,1958,606,MakeA,ModelY,32.75692430569422,-96.80497683645629
MTR092,"Sector 20, Dallas",2024-11-27 05:22:00,1709,568,MakeB,ModelX,32.73999628348177,-96.75075585978139
MTR043,"Sector 14, Dallas",2024-11-26 20:49:00,1301,735,MakeC,ModelZ,32.79816210362786,-96.84672603471714
MTR008,"Sector 17, Dallas",2024-11-22 07:42:00,1828,723,MakeC,ModelZ,32.81760652843565,-96.78653770820598
MTR018,"Sector 1, Dallas",2024-11-03 22:42:00,1925,773,MakeB,ModelY,32.747000604043826,-96.81214114010456
MTR082,"Sector 10, Dallas",2024-11-17 11:58:00,1559,651,MakeC,ModelX,32.81148238870007,-96.78575724872604
MTR012,"Sector 5, Dallas",2024-11-08 14:01:00,1003,590,MakeC,ModelX,32.75120195893066,-96.77529397735269
MTR071,"Sector 15, Dallas",2024-11-25 20:52:00,1090,799,MakeC,ModelX,32.739165626185056,-96.75785342110278
MTR001,"Sector 2, Dallas",2024-11-24 22:23:00,1307,513,MakeB,ModelX,32.82659424826338,-96.7537568901623
MTR022,"Sector 19, Dallas",2024-11-29 22:53:00,1013,684,MakeB,ModelX,32.73234028293555,-96.7753173895616
MTR089,"Sector 15, Dallas",2024-11-11 01:56:00,1792,753,MakeA,ModelZ,32.74609309643426,-96.75479680549701
MTR086,"Sector 15, Dallas",2024-11-23 02:14:00,1472,537,MakeB,ModelY,32.755362398539894,-96.77746594798695
MTR010,"Sector 17, Dallas",2024-11-21 16:41:00,1058,759,MakeC,ModelX,32.7565380993715,-96.76177550745507
MTR052,"Sector 8, Dallas",2024-11-07 03:15:00,1057,516,MakeA,ModelZ,32.792275769257834,-96.78370734305534
MTR024,"Sector 2, Dallas",2024-11-04 16:45:00,1396,661,MakeB,ModelX,32.770524009807204,-96.82264019739819
MTR028,"Sector 16, Dallas",2024-11-27 22:13:00,1532,764,MakeB,ModelX,32.74026369077616,-96.78553133842668
MTR049,"Sector 5, Dallas",2024-11-03 15:39:00,1228,569,MakeA,ModelY,32.73627420446369,-96.81622736070021
MTR062,"Sector 15, Dallas",2024-11-16 07:03:00,1070,521,MakeA,ModelY,32.81113374333477,-96.81130368177614
MTR022,"Sector 7, Dallas",2024-11-30 02:36:00,1990,793,MakeC,ModelX,32.811359363721785,-96.77154601664908
MTR043,"Sector 4, Dallas",2024-11-28 02:44:00,1861,540,MakeB,ModelY,32.76610893281281,-96.82418270662379
MTR094,"Sector 1, Dallas",2024-11-16 14:06:00,1170,766,MakeA,ModelX,32.75828590288425,-96.78283159341058
MTR037,"Sector 20, Dallas",2024-11-27 20:18:00,1749,574,MakeA,ModelZ,32.7879554094288,-96.74972720025461
MTR011,"Sector 14, Dallas",2024-11-14 07:57:00,1461,691,MakeA,ModelZ,32.77813126590119,-96.78507047646443
MTR084,"Sector 16, Dallas",2024-11-28 12:21:00,1086,683,MakeA,ModelZ,32.77130153429899,-96.78608586135768
MTR087,"Sector 13, Dallas",2024-11-24 23:29:00,1719,536,MakeB,ModelY,32.77953759620395,-96.7556978065381
MTR011,"Sector 10, Dallas",2024-11-19 07:48:00,1407,670,MakeB,ModelX,32.746900295121826,-96.76812538254005
MTR023,"Sector 17, Dallas",2024-11-07 01:44:00,1811,682,MakeA,ModelY,32.76432939515675,-96.8320412995364
MTR076,"Sector 14, Dallas",2024-11-14 08:29:00,1164,588,MakeC,ModelY,32.79162817439057,-96.82343179546017
MTR080,"Sector 14, Dallas",2024-11-27 16:48:00,1177,732,MakeC,ModelX,32.79885419177577,-96.84690343467669
MTR071,"Sector 2, Dallas",2024-11-20 12:39:00,1443,800,MakeB,ModelX,32.791473463748844,-96.77341389995783
MTR099,"Sector 19, Dallas",2024-11-09 00:09:00,1576,526,MakeA,ModelX,32.78895756230813,-96.75219761466808
MTR073,"Sector 13, Dallas",2024-11-10 14:51:00,1610,583,MakeB,ModelY,32.772699634856224,-96.83830508992096
MTR067,"Sector 2, Dallas",2024-11-26 15:51:00,1881,514,MakeB,ModelX,32.76138000689143,-96.83620079314504
MTR042,"Sector 16, Dallas",2024-11-04 23:08:00,1918,600,MakeC,ModelY,32.727561435787464,-96.75400126260814
MTR006,"Sector 5, Dallas",2024-11-03 13:59:00,1505,604,MakeB,ModelX,32.79151943673992,-96.80359097139046
MTR063,"Sector 13, Dallas",2024-11-04 08:42:00,1060,601,MakeB,ModelX,32.79565105962118,-96.82607900912396
MTR041,"Sector 11, Dallas",2024-11-11 22:59:00,1205,722,MakeB,ModelZ,32.76768116868791,-96.76641395209951
MTR001,"Sector 18, Dallas",2024-11-27 12:49:00,1537,718,MakeB,ModelX,32.74719821526913,-96.79192175497431
MTR080,"Sector 3, Dallas",2024-11-04 09:14:00,1844,565,MakeA,ModelY,32.798042983468875,-96.75532871749232
MTR032,"Sector 11, Dallas",2024-11-25 12:19:00,1731,627,MakeB,ModelX,32.78743034128296,-96.8402934423934
MTR088,"Sector 13, Dallas",2024-11-29 12:05:00,1526,727,MakeB,ModelY,32.79020951667376,-96.84461287147147
MTR094,"Sector 15, Dallas",2024-11-20 22:45:00,1116,598,MakeB,ModelX,32.818571770865326,-96.75717686320911
MTR075,"Sector 5, Dallas",2024-11-19 20:04:00,1960,526,MakeA,ModelZ,32.78741050071447,-96.74816473186817
MTR026,"Sector 6, Dallas",2024-11-09 11:34:00,1691,622,MakeB,ModelY,32.825639377779666,-96.80217058178778
MTR077,"Sector 19, Dallas",2024-11-16 15:57:00,1646,700,MakeA,ModelX,32.76326932835271,-96.77237056465583
MTR078,"Sector 9, Dallas",2024-11-22 11:16:00,1008,578,MakeC,ModelX,32.78500094824854,-96.75692452064574
MTR090,"Sector 15, Dallas",2024-11-26 07:32:00,1819,719,MakeC,ModelY,32.78857391248868,-96.76396275009996
MTR043,"Sector 11, Dallas",2024-11-15 04:07:00,1772,711,MakeA,ModelZ,32.77545338403485,-96.84620157622942
MTR022,"Sector 15, Dallas",2024-11-01 23:19:00,1502,691,MakeC,ModelY,32.759321261835254,-96.78235342597745
MTR042,"Sector 3, Dallas",2024-11-11 10:44:00,1412,532,MakeA,ModelY,32.82607398058637,-96.82854192976176
MTR006,"Sector 1, Dallas",2024-11-03 04:03:00,1597,781,MakeA,ModelZ,32.745626299929945,-96.7823619418105
MTR008,"Sector 18, Dallas",2024-11-29 22:45:00,1232,547,MakeA,ModelZ,32.81812021039304,-96.81584489879376
MTR058,"Sector 14, Dallas",2024-11-27 16:36:00,1768,614,MakeB,ModelX,32.79389884628586,-96.77310164592542
MTR046,"Sector 20, Dallas",2024-11-14 21:15:00,1266,559,MakeA,ModelX,32.797763828229904,-96.8053884623439
MTR065,"Sector 5, Dallas",2024-11-06 21:27:00,1327,708,MakeC,ModelZ,32.787335176013244,-96.77018335785792
MTR079,"Sector 13, Dallas",2024-11-30 19:14:00,1021,710,MakeC,ModelZ,32.73234402478597,-96.83264193845152
MTR013,"Sector 20, Dallas",2024-11-19 13:26:00,1367,687,MakeC,ModelX,32.821727173720326,-96.78848628045752
MTR043,"Sector 11, Dallas",2024-11-09 09:31:00,1411,692,MakeC,ModelZ,32.78949985047973,-96.8407586645744
MTR014,"Sector 7, Dallas",2024-11-24 23:35:00,1602,516,MakeA,ModelZ,32.73047229467365,-96.75502707137048
MTR022,"Sector 2, Dallas",2024-11-16 12:52:00,1943,656,MakeA,ModelX,32.77546969551805,-96.7672726630523
MTR040,"Sector 13, Dallas",2024-11-25 06:07:00,1295,563,MakeA,ModelX,32.74434485365626,-96.83444385166683
MTR038,"Sector 6, Dallas",2024-11-25 23:19:00,1088,757,MakeA,ModelZ,32.7473158802949,-96.77469550052555
MTR027,"Sector 12, Dallas",2024-11-07 04:29:00,1351,660,MakeC,ModelY,32.811665257222636,-96.77865563656393
MTR066,"Sector 11, Dallas",2024-11-11 20:43:00,1807,767,MakeB,ModelX,32.752353464830485,-96.80024724646596
MTR033,"Sector 13, Dallas",2024-11-26 04:20:00,1037,612,MakeC,ModelZ,32.76324168907232,-96.80858029620799
MTR067,"Sector 3, Dallas",2024-11-01 04:19:00,1882,614,MakeC,ModelY,32.77976236062552,-96.81436105202103
MTR097,"Sector 17, Dallas",2024-11-27 22:15:00,1757,737,MakeB,ModelY,32.753136698337116,-96.81313428284601
MTR075,"Sector 9, Dallas",2024-11-26 16:29:00,1526,541,MakeA,ModelZ,32.775199845934324,-96.76083002302202
MTR100,"Sector 4, Dallas",2024-11-24 22:44:00,1219,632,MakeB,ModelY,32.75617807488181,-96.83277940992306
